0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,cnt,date,day_of_week
1.0,829.0,1.0,189.0,129.0,121.0,2.3685714285714288,687241.0,829.0,156681.0,106941.0,100309.0,1963.5457142857144,1.0,189.0,129.0,121.0,2.3685714285714288,35721.0,24381.0,22869.0,447.66,16641.0,15609.0,305.5457142857143,14641.0,286.59714285714284,5.610130612244898,2186,829,1
1.0,830.0,2.0,190.0,130.0,122.0,2.3714285714285714,688900.0,1660.0,157700.0,107900.0,101260.0,1968.2857142857144,4.0,380.0,260.0,244.0,4.742857142857143,36100.0,24700.0,23180.0,450.57142857142856,16900.0,15860.0,308.2857142857143,14884.0,289.3142857142857,5.623673469387756,1608,830,2
1.0,831.0,3.0,191.0,131.0,123.0,2.3742857142857137,690561.0,2493.0,158721.0,108861.0,102213.0,1973.0314285714285,9.0,573.0,393.0,369.0,7.122857142857143,36481.0,25021.0,23493.0,453.4885714285714,17161.0,16113.0,311.0314285714285,15129.0,292.03714285714284,5.637232653061224,2334,831,3
1.0,832.0,4.0,192.0,132.0,124.0,2.377142857142857,692224.0,3328.0,159744.0,109824.0,103168.0,1977.7828571428568,16.0,768.0,528.0,496.0,9.508571428571429,36864.0,25344.0,23808.0,456.4114285714286,17424.0,16368.0,313.78285714285715,15376.0,294.7657142857143,5.650808163265308,2051,832,4
1.0,833.0,5.0,193.0,133.0,125.0,2.38,693889.0,4165.0,160769.0,110789.0,104125.0,1982.54,25.0,965.0,665.0,625.0,11.9,37249.0,25669.0,24125.0,459.34,17689.0,16625.0,316.54,15625.0,297.5,5.6644,1795,833,5
1.0,834.0,6.0,194.0,134.0,126.0,2.382857142857143,695556.0,5004.0,161796.0,111756.0,105084.0,1987.3028571428567,36.0,1164.0,804.0,756.0,14.297142857142859,37636.0,25996.0,24444.0,462.27428571428567,17956.0,16884.0,319.3028571428572,15876.0,300.24,5.678008163265308,346,834,6
1.0,835.0,1.0,195.0,135.0,127.0,2.3857142857142857,697225.0,835.0,162825.0,112725.0,106045.0,1992.0714285714284,1.0,195.0,135.0,127.0,2.3857142857142857,38025.0,26325.0,24765.0,465.21428571428567,18225.0,17145.0,322.07142857142856,16129.0,302.98571428571427,5.691632653061224,1926,835,1
1.0,836.0,2.0,196.0,136.0,128.0,2.3885714285714292,698896.0,1672.0,163856.0,113696.0,107008.0,1996.8457142857144,4.0,392.0,272.0,256.0,4.7771428571428585,38416.0,26656.0,25088.0,468.16,18496.0,17408.0,324.8457142857144,16384.0,305.7371428571429,5.705273469387755,1902,836,2
1.0,837.0,3.0,197.0,137.0,129.0,2.3914285714285715,700569.0,2511.0,164889.0,114669.0,107973.0,2001.6257142857144,9.0,591.0,411.0,387.0,7.1742857142857135,38809.0,26989.0,25413.0,471.11142857142863,18769.0,17673.0,327.6257142857143,16641.0,308.4942857142857,5.718930612244897,1604,837,3
1.0,838.0,4.0,198.0,138.0,130.0,2.3942857142857137,702244.0,3352.0,165924.0,115644.0,108940.0,2006.4114285714286,16.0,792.0,552.0,520.0,9.577142857142855,39204.0,27324.0,25740.0,474.0685714285714,19044.0,17940.0,330.4114285714285,16900.0,311.2571428571428,5.732604081632652,1357,838,4
1.0,839.0,5.0,199.0,139.0,131.0,2.397142857142857,703921.0,4195.0,166961.0,116621.0,109909.0,2011.2028571428573,25.0,995.0,695.0,655.0,11.985714285714286,39601.0,27661.0,26069.0,477.0314285714286,19321.0,18209.0,333.20285714285717,17161.0,314.0257142857143,5.746293877551022,1893,839,5
1.0,840.0,6.0,200.0,140.0,132.0,2.4,705600.0,5040.0,168000.0,117600.0,110880.0,2016.0,36.0,1200.0,840.0,792.0,14.4,40000.0,28000.0,26400.0,480.0,19600.0,18480.0,336.0,17424.0,316.8,5.76,227,840,6
1.0,841.0,7.0,201.0,141.0,133.0,2.402857142857143,707281.0,5887.0,169041.0,118581.0,111853.0,2020.8028571428567,49.0,1407.0,987.0,931.0,16.82,40401.0,28341.0,26733.0,482.9742857142857,19881.0,18753.0,338.8028571428572,17689.0,319.5800000000001,5.773722448979592,24,841,7
1.0,842.0,1.0,202.0,142.0,134.0,2.4057142857142857,708964.0,842.0,170084.0,119564.0,112828.0,2025.6114285714289,1.0,202.0,142.0,134.0,2.4057142857142857,40804.0,28684.0,27068.0,485.9542857142857,20164.0,19028.0,341.61142857142863,17956.0,322.36571428571426,5.787461224489796,2270,842,1
1.0,843.0,2.0,203.0,143.0,135.0,2.4085714285714284,710649.0,1686.0,171129.0,120549.0,113805.0,2030.425714285714,4.0,406.0,286.0,270.0,4.817142857142857,41209.0,29029.0,27405.0,488.94,20449.0,19305.0,344.42571428571426,18225.0,325.15714285714284,5.8012163265306125,2200,843,2
1.0,844.0,3.0,204.0,144.0,136.0,2.4114285714285715,712336.0,2532.0,172176.0,121536.0,114784.0,2035.2457142857145,9.0,612.0,432.0,408.0,7.234285714285715,41616.0,29376.0,27744.0,491.9314285714285,20736.0,19584.0,347.2457142857143,18496.0,327.95428571428573,5.814987755102041,1738,844,3
1.0,845.0,4.0,205.0,145.0,137.0,2.4142857142857137,714025.0,3380.0,173225.0,122525.0,115765.0,2040.0714285714284,16.0,820.0,580.0,548.0,9.657142857142855,42025.0,29725.0,28085.0,494.9285714285714,21025.0,19865.0,350.07142857142856,18769.0,330.7571428571428,5.828775510204082,1327,845,4
1.0,846.0,5.0,206.0,146.0,138.0,2.4171428571428573,715716.0,4230.0,174276.0,123516.0,116748.0,2044.9028571428573,25.0,1030.0,730.0,690.0,12.085714285714285,42436.0,30076.0,28428.0,497.9314285714285,21316.0,20148.0,352.9028571428572,19044.0,333.5657142857143,5.842579591836735,1254,846,5
1.0,847.0,6.0,207.0,147.0,139.0,2.42,717409.0,5082.0,175329.0,124509.0,117733.0,2049.74,36.0,1242.0,882.0,834.0,14.52,42849.0,30429.0,28773.0,500.94,21609.0,20433.0,355.74,19321.0,336.38,5.8564,498,847,6
1.0,848.0,7.0,208.0,148.0,140.0,2.422857142857143,719104.0,5936.0,176384.0,125504.0,118720.0,2054.5828571428574,49.0,1456.0,1036.0,980.0,16.96,43264.0,30784.0,29120.0,503.9542857142857,21904.0,20720.0,358.5828571428572,19600.0,339.2000000000001,5.8702367346938775,20,848,7
1.0,849.0,1.0,209.0,149.0,141.0,2.4257142857142857,720801.0,849.0,177441.0,126501.0,119709.0,2059.431428571429,1.0,209.0,149.0,141.0,2.4257142857142857,43681.0,31141.0,29469.0,506.97428571428566,22201.0,21009.0,361.4314285714285,19881.0,342.0257142857143,5.884089795918367,2616,849,1
1.0,850.0,2.0,210.0,150.0,142.0,2.4285714285714284,722500.0,1700.0,178500.0,127500.0,120700.0,2064.285714285714,4.0,420.0,300.0,284.0,4.857142857142857,44100.0,31500.0,29820.0,510.0,22500.0,21300.0,364.28571428571433,20164.0,344.8571428571428,5.897959183673469,2477,850,2
1.0,851.0,3.0,211.0,151.0,143.0,2.4314285714285715,724201.0,2553.0,179561.0,128501.0,121693.0,2069.1457142857143,9.0,633.0,453.0,429.0,7.294285714285714,44521.0,31861.0,30173.0,513.0314285714286,22801.0,21593.0,367.14571428571435,20449.0,347.69428571428574,5.911844897959184,2305,851,3
1.0,852.0,4.0,212.0,152.0,144.0,2.4342857142857137,725904.0,3408.0,180624.0,129504.0,122688.0,2074.0114285714285,16.0,848.0,608.0,576.0,9.737142857142855,44944.0,32224.0,30528.0,516.0685714285714,23104.0,21888.0,370.01142857142855,20736.0,350.5371428571428,5.92574693877551,12,852,4
1.0,853.0,7.0,213.0,153.0,145.0,2.4371428571428573,727609.0,5971.0,181689.0,130509.0,123685.0,2078.882857142857,49.0,1491.0,1071.0,1015.0,17.060000000000002,45369.0,32589.0,30885.0,519.1114285714286,23409.0,22185.0,372.88285714285723,21025.0,353.38571428571436,5.93966530612245,3354,853,7
1.0,854.0,1.0,214.0,154.0,146.0,2.44,729316.0,854.0,182756.0,131516.0,124684.0,2083.76,1.0,214.0,154.0,146.0,2.44,45796.0,32956.0,31244.0,522.16,23716.0,22484.0,375.76,21316.0,356.24,5.9536,1800,854,1
1.0,855.0,2.0,215.0,155.0,147.0,2.442857142857143,731025.0,1710.0,183825.0,132525.0,125685.0,2088.6428571428573,4.0,430.0,310.0,294.0,4.885714285714286,46225.0,33325.0,31605.0,525.2142857142858,24025.0,22785.0,378.6428571428572,21609.0,359.1,5.967551020408164,2684,855,2
1.0,856.0,3.0,216.0,156.0,148.0,2.4457142857142857,732736.0,2568.0,184896.0,133536.0,126688.0,2093.5314285714285,9.0,648.0,468.0,444.0,7.337142857142857,46656.0,33696.0,31968.0,528.2742857142856,24336.0,23088.0,381.5314285714286,21904.0,361.96571428571434,5.981518367346939,1475,856,3
1.0,857.0,4.0,217.0,157.0,149.0,2.4485714285714284,734449.0,3428.0,185969.0,134549.0,127693.0,2098.425714285714,16.0,868.0,628.0,596.0,9.794285714285714,47089.0,34069.0,32333.0,531.3399999999998,24649.0,23393.0,384.4257142857143,22201.0,364.83714285714285,5.9955020408163255,1783,857,4
1.0,858.0,5.0,218.0,158.0,150.0,2.4514285714285715,736164.0,4290.0,187044.0,135564.0,128700.0,2103.325714285714,25.0,1090.0,790.0,750.0,12.257142857142858,47524.0,34444.0,32700.0,534.4114285714286,24964.0,23700.0,387.32571428571435,22500.0,367.71428571428567,6.0095020408163276,1625,858,5
1.0,859.0,6.0,219.0,159.0,151.0,2.4542857142857137,737881.0,5154.0,188121.0,136581.0,129709.0,2108.2314285714288,36.0,1314.0,954.0,906.0,14.725714285714286,47961.0,34821.0,33069.0,537.4885714285714,25281.0,24009.0,390.2314285714286,22801.0,370.59714285714284,6.023518367346938,309,859,6
1.0,860.0,1.0,220.0,160.0,152.0,2.4571428571428573,739600.0,860.0,189200.0,137600.0,130720.0,2113.1428571428573,1.0,220.0,160.0,152.0,2.4571428571428573,48400.0,35200.0,33440.0,540.5714285714286,25600.0,24320.0,393.1428571428572,23104.0,373.4857142857143,6.037551020408165,1990,860,1
1.0,861.0,2.0,221.0,161.0,153.0,2.46,741321.0,1722.0,190281.0,138621.0,131733.0,2118.06,4.0,442.0,322.0,306.0,4.92,48841.0,35581.0,33813.0,543.66,25921.0,24633.0,396.06,23409.0,376.38,6.0516,2256,861,2
1.0,862.0,3.0,222.0,162.0,154.0,2.462857142857143,743044.0,2586.0,191364.0,139644.0,132748.0,2122.9828571428575,9.0,666.0,486.0,462.0,7.38857142857143,49284.0,35964.0,34188.0,546.7542857142856,26244.0,24948.0,398.9828571428572,23716.0,379.28,6.065665306122449,2032,862,3
1.0,863.0,4.0,223.0,163.0,155.0,2.4657142857142857,744769.0,3452.0,192449.0,140669.0,133765.0,2127.911428571429,16.0,892.0,652.0,620.0,9.862857142857145,49729.0,36349.0,34565.0,549.8542857142858,26569.0,25265.0,401.9114285714286,24025.0,382.18571428571437,6.079746938775512,1183,863,4
1.0,864.0,5.0,224.0,164.0,156.0,2.4685714285714284,746496.0,4320.0,193536.0,141696.0,134784.0,2132.845714285714,25.0,1120.0,820.0,780.0,12.342857142857142,50176.0,36736.0,34944.0,552.9599999999998,26896.0,25584.0,404.84571428571434,24336.0,385.09714285714284,6.093844897959182,1565,864,5
1.0,865.0,6.0,225.0,165.0,157.0,2.4714285714285715,748225.0,5190.0,194625.0,142725.0,135805.0,2137.785714285714,36.0,1350.0,990.0,942.0,14.82857142857143,50625.0,37125.0,35325.0,556.0714285714286,27225.0,25905.0,407.78571428571433,24649.0,388.0142857142857,6.1079591836734695,254,865,6
1.0,866.0,1.0,226.0,166.0,158.0,2.4742857142857138,749956.0,866.0,195716.0,143756.0,136828.0,2142.7314285714288,1.0,226.0,166.0,158.0,2.4742857142857138,51076.0,37516.0,35708.0,559.1885714285714,27556.0,26228.0,410.7314285714286,24964.0,390.9371428571428,6.122089795918367,1983,866,1
1.0,867.0,2.0,227.0,167.0,159.0,2.4771428571428573,751689.0,1734.0,196809.0,144789.0,137853.0,2147.6828571428573,4.0,454.0,334.0,318.0,4.954285714285715,51529.0,37909.0,36093.0,562.3114285714286,27889.0,26553.0,413.6828571428572,25281.0,393.8657142857143,6.1362367346938775,2445,867,2
1.0,868.0,3.0,228.0,168.0,160.0,2.48,753424.0,2604.0,197904.0,145824.0,138880.0,2152.64,9.0,684.0,504.0,480.0,7.439999999999999,51984.0,38304.0,36480.0,565.4399999999998,28224.0,26880.0,416.64,25600.0,396.8,6.1504,2312,868,3
1.0,869.0,4.0,229.0,169.0,161.0,2.4828571428571427,755161.0,3476.0,199001.0,146861.0,139909.0,2157.602857142857,16.0,916.0,676.0,644.0,9.93142857142857,52441.0,38701.0,36869.0,568.5742857142858,28561.0,27209.0,419.60285714285715,25921.0,399.74,6.164579591836734,1510,869,4
1.0,870.0,5.0,230.0,170.0,162.0,2.4857142857142858,756900.0,4350.0,200100.0,147900.0,140940.0,2162.5714285714284,25.0,1150.0,850.0,810.0,12.428571428571427,52900.0,39100.0,37260.0,571.7142857142858,28900.0,27540.0,422.57142857142856,26244.0,402.68571428571437,6.1787755102040816,2380,870,5
1.0,871.0,6.0,231.0,171.0,163.0,2.4885714285714284,758641.0,5226.0,201201.0,148941.0,141973.0,2167.545714285714,36.0,1386.0,1026.0,978.0,14.93142857142857,53361.0,39501.0,37653.0,574.86,29241.0,27873.0,425.5457142857143,26569.0,405.63714285714286,6.192987755102039,61,871,6
1.0,872.0,1.0,232.0,172.0,164.0,2.4914285714285715,760384.0,872.0,202304.0,149984.0,143008.0,2172.5257142857145,1.0,232.0,172.0,164.0,2.4914285714285715,53824.0,39904.0,38048.0,578.0114285714286,29584.0,28208.0,428.52571428571434,26896.0,408.59428571428566,6.207216326530613,3279,872,1
1.0,873.0,2.0,233.0,173.0,165.0,2.4942857142857138,762129.0,1746.0,203409.0,151029.0,144045.0,2177.5114285714285,4.0,466.0,346.0,330.0,4.9885714285714275,54289.0,40309.0,38445.0,581.1685714285715,29929.0,28545.0,431.51142857142855,27225.0,411.55714285714276,6.221461224489795,3804,873,2
1.0,874.0,3.0,234.0,174.0,166.0,2.4971428571428573,763876.0,2622.0,204516.0,152076.0,145084.0,2182.5028571428575,9.0,702.0,522.0,498.0,7.491428571428572,54756.0,40716.0,38844.0,584.3314285714288,30276.0,28884.0,434.5028571428572,27556.0,414.52571428571434,6.235722448979592,3046,874,3
1.0,875.0,5.0,235.0,175.0,167.0,2.5,765625.0,4375.0,205625.0,153125.0,146125.0,2187.5,25.0,1175.0,875.0,835.0,12.5,55225.0,41125.0,39245.0,587.5,30625.0,29225.0,437.5,27889.0,417.5,6.25,13,875,5
1.0,876.0,7.0,236.0,176.0,168.0,2.5028571428571427,767376.0,6132.0,206736.0,154176.0,147168.0,2192.502857142857,49.0,1652.0,1232.0,1176.0,17.52,55696.0,41536.0,39648.0,590.6742857142857,30976.0,29568.0,440.5028571428571,28224.0,420.48,6.264293877551019,15,876,7
1.0,877.0,3.0,237.0,177.0,169.0,2.5057142857142862,769129.0,2631.0,207849.0,155229.0,148213.0,2197.5114285714285,9.0,711.0,531.0,507.0,7.517142857142857,56169.0,41949.0,40053.0,593.8542857142858,31329.0,29913.0,443.5114285714286,28561.0,423.46571428571434,6.278604081632652,88,877,3
1.0,878.0,4.0,238.0,178.0,170.0,2.5085714285714285,770884.0,3512.0,208964.0,156284.0,149260.0,2202.525714285714,16.0,952.0,712.0,680.0,10.034285714285714,56644.0,42364.0,40460.0,597.04,31684.0,30260.0,446.52571428571434,28900.0,426.45714285714286,6.292930612244897,4354,878,4
1.0,879.0,5.0,239.0,179.0,171.0,2.511428571428572,772641.0,4395.0,210081.0,157341.0,150309.0,2207.5457142857144,25.0,1195.0,895.0,855.0,12.557142857142857,57121.0,42781.0,40869.0,600.2314285714286,32041.0,30609.0,449.5457142857143,29241.0,429.4542857142857,6.307273469387756,3418,879,5
1.0,880.0,6.0,240.0,180.0,172.0,2.5142857142857142,774400.0,5280.0,211200.0,158400.0,151360.0,2212.5714285714284,36.0,1440.0,1080.0,1032.0,15.085714285714285,57600.0,43200.0,41280.0,603.4285714285714,32400.0,30960.0,452.57142857142856,29584.0,432.45714285714286,6.321632653061224,2489,880,6
1.0,881.0,1.0,241.0,181.0,173.0,2.5171428571428573,776161.0,881.0,212321.0,159461.0,152413.0,2217.6028571428574,1.0,241.0,181.0,173.0,2.5171428571428573,58081.0,43621.0,41693.0,606.6314285714286,32761.0,31313.0,455.6028571428572,29929.0,435.46571428571434,6.3360081632653085,2584,881,1
1.0,882.0,2.0,242.0,182.0,174.0,2.52,777924.0,1764.0,213444.0,160524.0,153468.0,2222.64,4.0,484.0,364.0,348.0,5.04,58564.0,44044.0,42108.0,609.84,33124.0,31668.0,458.64,30276.0,438.48,6.3504000000000005,3546,882,2
1.0,883.0,3.0,243.0,183.0,175.0,2.5228571428571427,779689.0,2649.0,214569.0,161589.0,154525.0,2227.682857142857,9.0,729.0,549.0,525.0,7.568571428571428,59049.0,44469.0,42525.0,613.0542857142857,33489.0,32025.0,461.68285714285713,30625.0,441.5,6.364808163265304,2458,883,3
1.0,884.0,4.0,244.0,184.0,176.0,2.5257142857142862,781456.0,3536.0,215696.0,162656.0,155584.0,2232.7314285714288,16.0,976.0,736.0,704.0,10.102857142857145,59536.0,44896.0,42944.0,616.2742857142857,33856.0,32384.0,464.7314285714286,30976.0,444.52571428571434,6.379232653061224,2065,884,4
1.0,885.0,5.0,245.0,185.0,177.0,2.5285714285714285,783225.0,4425.0,216825.0,163725.0,156645.0,2237.785714285714,25.0,1225.0,925.0,885.0,12.642857142857142,60025.0,45325.0,43365.0,619.5,34225.0,32745.0,467.78571428571433,31329.0,447.55714285714276,6.393673469387754,1816,885,5
1.0,886.0,6.0,246.0,186.0,178.0,2.531428571428572,784996.0,5316.0,217956.0,164796.0,157708.0,2242.8457142857146,36.0,1476.0,1116.0,1068.0,15.188571428571427,60516.0,45756.0,43788.0,622.7314285714286,34596.0,33108.0,470.84571428571434,31684.0,450.59428571428566,6.408130612244898,263,886,6
1.0,887.0,7.0,247.0,187.0,179.0,2.5342857142857143,786769.0,6209.0,219089.0,165869.0,158773.0,2247.911428571429,49.0,1729.0,1309.0,1253.0,17.74,61009.0,46189.0,44213.0,625.9685714285714,34969.0,33473.0,473.9114285714286,32041.0,453.63714285714286,6.422604081632652,28,887,7
1.0,888.0,1.0,248.0,188.0,180.0,2.537142857142857,788544.0,888.0,220224.0,166944.0,159840.0,2252.982857142857,1.0,248.0,188.0,180.0,2.537142857142857,61504.0,46624.0,44640.0,629.2114285714285,35344.0,33840.0,476.98285714285714,32400.0,456.68571428571437,6.437093877551018,2407,888,1
1.0,889.0,2.0,249.0,189.0,181.0,2.54,790321.0,1778.0,221361.0,168021.0,160909.0,2258.06,4.0,498.0,378.0,362.0,5.08,62001.0,47061.0,45069.0,632.46,35721.0,34209.0,480.06,32761.0,459.74,6.4516,3639,889,2
1.0,890.0,3.0,250.0,190.0,182.0,2.5428571428571427,792100.0,2670.0,222500.0,169100.0,161980.0,2263.142857142857,9.0,750.0,570.0,546.0,7.628571428571428,62500.0,47500.0,45500.0,635.7142857142858,36100.0,34580.0,483.1428571428571,33124.0,462.8,6.466122448979591,2551,890,3
1.0,891.0,4.0,251.0,191.0,183.0,2.5457142857142863,793881.0,3564.0,223641.0,170181.0,163053.0,2268.231428571429,16.0,1004.0,764.0,732.0,10.182857142857145,63001.0,47941.0,45933.0,638.9742857142858,36481.0,34953.0,486.2314285714286,33489.0,465.8657142857143,6.480661224489796,1925,891,4
1.0,892.0,5.0,252.0,192.0,184.0,2.5485714285714285,795664.0,4460.0,224784.0,171264.0,164128.0,2273.325714285714,25.0,1260.0,960.0,920.0,12.742857142857142,63504.0,48384.0,46368.0,642.24,36864.0,35328.0,489.32571428571435,33856.0,468.9371428571428,6.495216326530612,1989,892,5
1.0,893.0,6.0,253.0,193.0,185.0,2.551428571428572,797449.0,5358.0,225929.0,172349.0,165205.0,2278.4257142857145,36.0,1518.0,1158.0,1110.0,15.30857142857143,64009.0,48829.0,46805.0,645.5114285714286,37249.0,35705.0,492.4257142857143,34225.0,472.0142857142857,6.5097877551020416,181,893,6
1.0,894.0,1.0,254.0,194.0,186.0,2.5542857142857143,799236.0,894.0,227076.0,173436.0,166284.0,2283.5314285714285,1.0,254.0,194.0,186.0,2.5542857142857143,64516.0,49276.0,47244.0,648.7885714285715,37636.0,36084.0,495.5314285714286,34596.0,475.09714285714284,6.524375510204082,2569,894,1
1.0,895.0,2.0,255.0,195.0,187.0,2.557142857142857,801025.0,1790.0,228225.0,174525.0,167365.0,2288.642857142857,4.0,510.0,390.0,374.0,5.114285714285714,65025.0,49725.0,47685.0,652.0714285714286,38025.0,36465.0,498.6428571428571,34969.0,478.18571428571437,6.538979591836734,2019,895,2
1.0,896.0,3.0,256.0,196.0,188.0,2.56,802816.0,2688.0,229376.0,175616.0,168448.0,2293.76,9.0,768.0,588.0,564.0,7.68,65536.0,50176.0,48128.0,655.36,38416.0,36848.0,501.76,35344.0,481.28,6.5536,1900,896,3
1.0,897.0,4.0,257.0,197.0,189.0,2.5628571428571427,804609.0,3588.0,230529.0,176709.0,169533.0,2298.882857142857,16.0,1028.0,788.0,756.0,10.251428571428573,66049.0,50629.0,48573.0,658.6542857142857,38809.0,37233.0,504.8828571428571,35721.0,484.38,6.568236734693878,1180,897,4
1.0,898.0,5.0,258.0,198.0,190.0,2.5657142857142863,806404.0,4490.0,231684.0,177804.0,170620.0,2304.0114285714285,25.0,1290.0,990.0,950.0,12.82857142857143,66564.0,51084.0,49020.0,661.9542857142858,39204.0,37620.0,508.0114285714286,36100.0,487.4857142857143,6.5828897959183665,1886,898,5
1.0,899.0,6.0,259.0,199.0,191.0,2.5685714285714285,808201.0,5394.0,232841.0,178901.0,171709.0,2309.1457142857143,36.0,1554.0,1194.0,1146.0,15.411428571428573,67081.0,51541.0,49469.0,665.26,39601.0,38009.0,511.14571428571435,36481.0,490.59714285714284,6.597559183673469,322,899,6
1.0,900.0,1.0,260.0,200.0,192.0,2.571428571428572,810000.0,900.0,234000.0,180000.0,172800.0,2314.285714285715,1.0,260.0,200.0,192.0,2.571428571428572,67600.0,52000.0,49920.0,668.5714285714288,40000.0,38400.0,514.2857142857143,36864.0,493.71428571428584,6.612244897959185,2615,900,1
1.0,901.0,2.0,261.0,201.0,193.0,2.5742857142857143,811801.0,1802.0,235161.0,181101.0,173893.0,2319.431428571429,4.0,522.0,402.0,386.0,5.148571428571429,68121.0,52461.0,50373.0,671.8885714285715,40401.0,38793.0,517.4314285714286,37249.0,496.83714285714285,6.62694693877551,2594,901,2
1.0,902.0,3.0,262.0,202.0,194.0,2.577142857142857,813604.0,2706.0,236324.0,182204.0,174988.0,2324.582857142857,9.0,786.0,606.0,582.0,7.73142857142857,68644.0,52924.0,50828.0,675.2114285714285,40804.0,39188.0,520.5828571428569,37636.0,499.96571428571417,6.641665306122447,1760,902,3
1.0,903.0,4.0,263.0,203.0,195.0,2.58,815409.0,3612.0,237489.0,183309.0,176085.0,2329.74,16.0,1052.0,812.0,780.0,10.32,69169.0,53389.0,51285.0,678.54,41209.0,39585.0,523.74,38025.0,503.1,6.6564000000000005,1590,903,4
1.0,904.0,5.0,264.0,204.0,196.0,2.5828571428571427,817216.0,4520.0,238656.0,184416.0,177184.0,2334.902857142857,25.0,1320.0,1020.0,980.0,12.914285714285715,69696.0,53856.0,51744.0,681.8742857142856,41616.0,39984.0,526.9028571428571,38416.0,506.24,6.671151020408161,1994,904,5
1.0,905.0,6.0,265.0,205.0,197.0,2.5857142857142863,819025.0,5430.0,239825.0,185525.0,178285.0,2340.0714285714294,36.0,1590.0,1230.0,1182.0,15.514285714285714,70225.0,54325.0,52205.0,685.2142857142858,42025.0,40385.0,530.0714285714286,38809.0,509.38571428571436,6.6859183673469404,409,905,6
1.0,906.0,7.0,266.0,206.0,198.0,2.5885714285714285,820836.0,6342.0,240996.0,186636.0,179388.0,2345.2457142857143,49.0,1862.0,1442.0,1386.0,18.12,70756.0,54796.0,52668.0,688.56,42436.0,40788.0,533.2457142857144,39204.0,512.5371428571428,6.700702040816326,24,906,7
1.0,907.0,1.0,267.0,207.0,199.0,2.591428571428572,822649.0,907.0,242169.0,187749.0,180493.0,2350.4257142857145,1.0,267.0,207.0,199.0,2.591428571428572,71289.0,55269.0,53133.0,691.9114285714287,42849.0,41193.0,536.4257142857143,39601.0,515.6942857142858,6.715502040816327,3017,907,1
1.0,908.0,2.0,268.0,208.0,200.0,2.5942857142857143,824464.0,1816.0,243344.0,188864.0,181600.0,2355.6114285714284,4.0,536.0,416.0,400.0,5.188571428571429,71824.0,55744.0,53600.0,695.2685714285715,43264.0,41600.0,539.6114285714286,40000.0,518.8571428571429,6.730318367346939,2538,908,2
1.0,909.0,3.0,269.0,209.0,201.0,2.597142857142857,826281.0,2727.0,244521.0,189981.0,182709.0,2360.802857142857,9.0,807.0,627.0,603.0,7.791428571428571,72361.0,56221.0,54069.0,698.6314285714285,43681.0,42009.0,542.8028571428571,40401.0,522.0257142857142,6.745151020408162,2019,909,3
1.0,910.0,4.0,270.0,210.0,202.0,2.6,828100.0,3640.0,245700.0,191100.0,183820.0,2366.0,16.0,1080.0,840.0,808.0,10.4,72900.0,56700.0,54540.0,702.0,44100.0,42420.0,546.0,40804.0,525.2,6.760000000000002,1667,910,4
1.0,911.0,5.0,271.0,211.0,203.0,2.6028571428571428,829921.0,4555.0,246881.0,192221.0,184933.0,2371.202857142857,25.0,1355.0,1055.0,1015.0,13.014285714285714,73441.0,57181.0,55013.0,705.3742857142856,44521.0,42833.0,549.2028571428572,41209.0,528.38,6.7748653061224475,1876,911,5
1.0,912.0,6.0,272.0,212.0,204.0,2.6057142857142863,831744.0,5472.0,248064.0,193344.0,186048.0,2376.411428571429,36.0,1632.0,1272.0,1224.0,15.634285714285715,73984.0,57664.0,55488.0,708.7542857142857,44944.0,43248.0,552.4114285714286,41616.0,531.5657142857143,6.789746938775512,498,912,6
1.0,913.0,1.0,273.0,213.0,205.0,2.6085714285714285,833569.0,913.0,249249.0,194469.0,187165.0,2381.6257142857144,1.0,273.0,213.0,205.0,2.6085714285714285,74529.0,58149.0,55965.0,712.14,45369.0,43665.0,555.6257142857144,42025.0,534.7571428571429,6.804644897959182,2237,913,1
1.0,914.0,2.0,274.0,214.0,206.0,2.6114285714285708,835396.0,1828.0,250436.0,195596.0,188284.0,2386.845714285714,4.0,548.0,428.0,412.0,5.2228571428571415,75076.0,58636.0,56444.0,715.5314285714285,45796.0,44084.0,558.8457142857144,42436.0,537.9542857142857,6.8195591836734675,2268,914,2
1.0,915.0,3.0,275.0,215.0,207.0,2.6142857142857143,837225.0,2745.0,251625.0,196725.0,189405.0,2392.0714285714284,9.0,825.0,645.0,621.0,7.8428571428571425,75625.0,59125.0,56925.0,718.9285714285713,46225.0,44505.0,562.0714285714286,42849.0,541.1571428571428,6.834489795918367,1898,915,3
1.0,916.0,4.0,276.0,216.0,208.0,2.617142857142857,839056.0,3664.0,252816.0,197856.0,190528.0,2397.302857142857,16.0,1104.0,864.0,832.0,10.468571428571428,76176.0,59616.0,57408.0,722.3314285714285,46656.0,44928.0,565.3028571428571,43264.0,544.3657142857144,6.849436734693878,1870,916,4
1.0,917.0,5.0,277.0,217.0,209.0,2.62,840889.0,4585.0,254009.0,198989.0,191653.0,2402.54,25.0,1385.0,1085.0,1045.0,13.1,76729.0,60109.0,57893.0,725.74,47089.0,45353.0,568.5400000000002,43681.0,547.58,6.864400000000002,2174,917,5
